epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,95.1464,0.82785,0.62296,0.90202,0.97936,0.94315,0.98298,0.75425,0.79683,0.50498,0.86263,0.00121659,0.00121659,0.00121659
56,96.8624,0.82517,0.61152,0.91093,0.95338,0.94239,0.9823,0.76654,0.76599,0.52949,0.85207,0.00121597,0.00121597,0.00121597
57,98.5816,0.81761,0.63251,0.92012,0.97612,0.95159,0.98586,0.75023,0.7656,0.51426,0.86012,0.00121535,0.00121535,0.00121535
58,100.322,0.79874,0.59041,0.90617,0.97665,0.94864,0.98686,0.78825,0.74571,0.4904,0.85086,0.00121473,0.00121473,0.00121473
59,102.083,0.8325,0.60482,0.90956,0.94121,0.94696,0.97791,0.77315,0.77903,0.51431,0.88078,0.00121411,0.00121411,0.00121411
60,103.835,0.81163,0.61549,0.91014,0.96815,0.94611,0.97918,0.7803,0.7463,0.50902,0.86383,0.00121349,0.00121349,0.00121349
61,105.556,0.8009,0.5891,0.90927,0.94385,0.96255,0.97563,0.76434,0.73995,0.49476,0.85059,0.00121287,0.00121287,0.00121287
62,107.292,0.82372,0.58094,0.91332,0.95302,0.94254,0.98308,0.76088,0.78123,0.49124,0.86419,0.00121226,0.00121226,0.00121226
63,109.007,0.84162,0.5935,0.92679,0.92528,0.93431,0.9736,0.75397,0.79362,0.50194,0.86494,0.00121164,0.00121164,0.00121164
64,110.731,0.81778,0.6012,0.91182,0.93257,0.91782,0.9723,0.74349,0.7917,0.56819,0.86764,0.00121102,0.00121102,0.00121102
65,112.451,0.80679,0.59502,0.91281,0.95617,0.91876,0.9678,0.74904,0.77887,0.5082,0.85509,0.0012104,0.0012104,0.0012104
66,114.184,0.79209,0.56344,0.90732,0.96096,0.94894,0.9802,0.75332,0.77211,0.49106,0.86046,0.00120978,0.00120978,0.00120978
67,115.9,0.78407,0.58448,0.89314,0.97803,0.94485,0.98119,0.76623,0.76899,0.4969,0.8693,0.00120916,0.00120916,0.00120916
68,117.633,0.80256,0.59804,0.90602,0.94689,0.95965,0.97571,0.76757,0.78673,0.49587,0.86809,0.00120854,0.00120854,0.00120854
69,119.353,0.78909,0.56662,0.89418,0.95634,0.92039,0.97076,0.75765,0.76763,0.54987,0.86,0.00120793,0.00120793,0.00120793
70,121.084,0.82111,0.59903,0.90496,0.94272,0.94151,0.97374,0.75172,0.79736,0.52577,0.85966,0.00120731,0.00120731,0.00120731
71,122.805,0.79424,0.58274,0.8993,0.95189,0.94936,0.97484,0.77029,0.78285,0.47581,0.86554,0.00120669,0.00120669,0.00120669
72,124.526,0.78823,0.5665,0.901,0.95128,0.95283,0.97201,0.74916,0.75856,0.48064,0.85474,0.00120607,0.00120607,0.00120607
73,126.241,0.77251,0.56371,0.90722,0.93852,0.96433,0.98291,0.76084,0.79227,0.5014,0.86863,0.00120545,0.00120545,0.00120545
74,127.982,0.79364,0.57509,0.89573,0.96948,0.94601,0.96963,0.76343,0.73865,0.49614,0.86119,0.00120483,0.00120483,0.00120483
75,129.7,0.78871,0.56712,0.89572,0.93202,0.94947,0.97516,0.75468,0.77595,0.50371,0.86233,0.00120421,0.00120421,0.00120421
76,131.43,0.78719,0.55924,0.90191,0.95497,0.95283,0.9749,0.75139,0.7963,0.50651,0.8558,0.00120359,0.00120359,0.00120359
77,133.152,0.77213,0.56119,0.8912,0.96332,0.97118,0.98335,0.78442,0.74788,0.48857,0.85143,0.00120298,0.00120298,0.00120298
78,134.886,0.81336,0.55718,0.89393,0.96826,0.9452,0.98164,0.78421,0.74339,0.47215,0.85597,0.00120236,0.00120236,0.00120236
79,136.661,0.81751,0.56652,0.90649,0.95963,0.9682,0.98589,0.77901,0.74317,0.47206,0.8492,0.00120174,0.00120174,0.00120174
80,138.402,0.7666,0.55951,0.90265,0.9719,0.96237,0.98666,0.7878,0.72114,0.45726,0.84357,0.00120112,0.00120112,0.00120112
81,140.124,0.7803,0.56769,0.89932,0.97661,0.95669,0.98512,0.788,0.71858,0.45854,0.84326,0.0012005,0.0012005,0.0012005
82,141.842,0.76272,0.54883,0.89287,0.94614,0.96889,0.98199,0.77988,0.73496,0.45247,0.86149,0.00119988,0.00119988,0.00119988
83,143.568,0.76246,0.54011,0.89923,0.969,0.94259,0.98445,0.78636,0.71625,0.45355,0.84625,0.00119926,0.00119926,0.00119926
84,145.297,0.75829,0.53442,0.88529,0.95795,0.96462,0.98586,0.78414,0.72007,0.46512,0.84293,0.00119864,0.00119864,0.00119864
85,147.013,0.7233,0.53169,0.89162,0.95265,0.95739,0.98362,0.7913,0.7024,0.45269,0.83709,0.00119802,0.00119802,0.00119802
86,148.751,0.75659,0.5279,0.89176,0.94323,0.97082,0.98603,0.78923,0.72263,0.46892,0.84122,0.00119741,0.00119741,0.00119741
87,150.465,0.7834,0.5658,0.91259,0.95295,0.92114,0.98088,0.78315,0.74081,0.47868,0.84035,0.00119679,0.00119679,0.00119679
88,152.201,0.76121,0.54889,0.88542,0.94518,0.95047,0.98287,0.78474,0.75078,0.45744,0.84622,0.00119617,0.00119617,0.00119617
89,153.915,0.78752,0.5455,0.8964,0.97343,0.95717,0.98451,0.7963,0.72179,0.46512,0.84182,0.00119555,0.00119555,0.00119555
90,155.662,0.79082,0.54879,0.90509,0.94964,0.94832,0.97587,0.77882,0.70122,0.46955,0.84425,0.00119493,0.00119493,0.00119493
91,157.376,0.74619,0.54142,0.89045,0.94081,0.94135,0.97901,0.78222,0.71971,0.47999,0.85193,0.00119431,0.00119431,0.00119431
92,159.099,0.75246,0.55837,0.9087,0.93392,0.94806,0.98364,0.78666,0.73495,0.48238,0.84591,0.00119369,0.00119369,0.00119369
93,160.826,0.79282,0.56037,0.90755,0.90766,0.96617,0.97764,0.78853,0.75301,0.45663,0.84524,0.00119308,0.00119308,0.00119308
94,162.552,0.76484,0.52147,0.88745,0.9716,0.95755,0.98146,0.77635,0.73146,0.45735,0.86198,0.00119246,0.00119246,0.00119246
95,164.265,0.75682,0.53543,0.88667,0.94707,0.94339,0.97133,0.75402,0.76302,0.46057,0.8994,0.00119184,0.00119184,0.00119184
96,165.99,0.75067,0.5184,0.88773,0.94158,0.96174,0.9827,0.79053,0.71041,0.42717,0.84412,0.00119122,0.00119122,0.00119122
97,167.707,0.76875,0.53255,0.89727,0.93716,0.95564,0.97812,0.78409,0.74097,0.47085,0.8503,0.0011906,0.0011906,0.0011906
98,169.433,0.74781,0.54892,0.88956,0.9664,0.94203,0.97546,0.77934,0.75147,0.48657,0.86388,0.00118998,0.00118998,0.00118998
99,171.152,0.72029,0.5263,0.86425,0.97259,0.95273,0.98324,0.7763,0.75186,0.47347,0.86436,0.00118936,0.00118936,0.00118936
100,172.913,0.7504,0.54216,0.89235,0.964,0.95121,0.98224,0.79199,0.72149,0.43371,0.83845,0.00118874,0.00118874,0.00118874
101,174.628,0.78306,0.55237,0.88822,0.96356,0.94533,0.98454,0.78076,0.7241,0.46277,0.84786,0.00118812,0.00118812,0.00118812
102,176.353,0.79138,0.54177,0.90088,0.96321,0.94061,0.98375,0.77522,0.73645,0.47026,0.86087,0.00118751,0.00118751,0.00118751
103,178.081,0.75093,0.52344,0.88443,0.97681,0.94219,0.98492,0.78377,0.72985,0.46629,0.86575,0.00118689,0.00118689,0.00118689
104,179.805,0.73703,0.53598,0.89205,0.95698,0.96544,0.97644,0.76364,0.75442,0.46848,0.88203,0.00118627,0.00118627,0.00118627
105,181.517,0.72901,0.51471,0.88121,0.9694,0.95952,0.97508,0.76982,0.74962,0.46678,0.87288,0.00118565,0.00118565,0.00118565
106,183.248,0.72921,0.50452,0.88438,0.95055,0.96319,0.98273,0.7801,0.73548,0.46526,0.84941,0.00118503,0.00118503,0.00118503
107,184.966,0.71544,0.50644,0.89859,0.9342,0.95688,0.97725,0.77455,0.75339,0.46949,0.86474,0.00118441,0.00118441,0.00118441
108,186.693,0.73922,0.51196,0.88456,0.94071,0.95495,0.98103,0.76821,0.77049,0.46852,0.88561,0.00118379,0.00118379,0.00118379
109,188.401,0.7544,0.52747,0.88914,0.97103,0.96267,0.98084,0.77586,0.77102,0.44569,0.8853,0.00118317,0.00118317,0.00118317
110,190.149,0.74708,0.52651,0.90191,0.95549,0.94495,0.98524,0.78528,0.7295,0.43766,0.86955,0.00118256,0.00118256,0.00118256
111,191.859,0.70929,0.52551,0.8856,0.93985,0.96547,0.98176,0.78875,0.72895,0.45182,0.84936,0.00118194,0.00118194,0.00118194
112,193.598,0.76212,0.52059,0.88941,0.95972,0.95373,0.97977,0.78554,0.71494,0.44843,0.84713,0.00118132,0.00118132,0.00118132
113,195.333,0.74794,0.52071,0.87786,0.97947,0.9386,0.98196,0.79286,0.70891,0.46083,0.84684,0.0011807,0.0011807,0.0011807
114,197.061,0.73617,0.4968,0.87699,0.9579,0.94196,0.98226,0.7929,0.69822,0.42525,0.83868,0.00118008,0.00118008,0.00118008
115,198.775,0.70668,0.48006,0.87265,0.93133,0.96698,0.97627,0.79174,0.70589,0.43718,0.84165,0.00117946,0.00117946,0.00117946
116,200.509,0.73596,0.5114,0.88937,0.95778,0.9681,0.97481,0.76718,0.7569,0.44514,0.84632,0.00117884,0.00117884,0.00117884
117,202.236,0.71011,0.49834,0.87777,0.95748,0.97557,0.98309,0.7991,0.69894,0.42182,0.83904,0.00117822,0.00117822,0.00117822
118,203.976,0.72863,0.51267,0.88589,0.95925,0.97877,0.98525,0.79607,0.70906,0.4336,0.83834,0.00117761,0.00117761,0.00117761
119,205.757,0.7268,0.50885,0.89925,0.97454,0.96519,0.98876,0.79026,0.7143,0.428,0.84262,0.00117699,0.00117699,0.00117699
120,207.482,0.73531,0.52039,0.88258,0.97352,0.96047,0.9869,0.80018,0.72788,0.43405,0.8466,0.00117637,0.00117637,0.00117637
121,209.21,0.72606,0.49635,0.86882,0.95312,0.95838,0.98466,0.8068,0.70292,0.4206,0.83834,0.00117575,0.00117575,0.00117575
122,210.951,0.69562,0.48749,0.8824,0.95866,0.96946,0.98565,0.80457,0.70589,0.41835,0.84511,0.00117513,0.00117513,0.00117513
123,212.673,0.70647,0.48806,0.88069,0.95905,0.96336,0.98401,0.79712,0.70732,0.41325,0.84408,0.00117451,0.00117451,0.00117451
124,214.494,0.72259,0.50291,0.88436,0.9467,0.95377,0.98662,0.79366,0.71796,0.45803,0.84711,0.00117389,0.00117389,0.00117389
125,216.233,0.70912,0.51031,0.88729,0.91281,0.93762,0.97346,0.77119,0.73848,0.50105,0.86358,0.00117327,0.00117327,0.00117327
126,217.957,0.73998,0.52446,0.88692,0.95965,0.92355,0.98202,0.77946,0.74257,0.46132,0.86366,0.00117266,0.00117266,0.00117266
127,219.675,0.74538,0.5133,0.88802,0.95985,0.97337,0.98508,0.79569,0.70958,0.4356,0.8418,0.00117204,0.00117204,0.00117204
128,221.404,0.74659,0.51952,0.88747,0.97814,0.94848,0.98758,0.79326,0.70532,0.4304,0.84248,0.00117142,0.00117142,0.00117142
129,223.12,0.73645,0.51508,0.88857,0.92121,0.96455,0.98412,0.77922,0.74752,0.46723,0.85883,0.0011708,0.0011708,0.0011708
130,224.844,0.71995,0.49453,0.88642,0.94895,0.96057,0.98651,0.79105,0.7235,0.44605,0.85494,0.00117018,0.00117018,0.00117018
131,226.574,0.71224,0.49198,0.88176,0.97261,0.94745,0.98693,0.79541,0.71975,0.43924,0.85634,0.00116956,0.00116956,0.00116956
132,228.304,0.73237,0.49359,0.8868,0.94642,0.94522,0.98379,0.7887,0.74295,0.45717,0.85995,0.00116894,0.00116894,0.00116894
133,230.024,0.72766,0.49563,0.87686,0.94832,0.94761,0.9773,0.8026,0.71307,0.45139,0.85092,0.00116833,0.00116833,0.00116833
134,231.751,0.71235,0.49339,0.88896,0.96816,0.94058,0.97421,0.79325,0.71857,0.43739,0.84537,0.00116771,0.00116771,0.00116771
135,233.501,0.69642,0.4914,0.87618,0.94268,0.9617,0.97788,0.79841,0.71804,0.43794,0.83805,0.00116709,0.00116709,0.00116709
136,235.29,0.69556,0.48807,0.87163,0.9694,0.94828,0.97781,0.80373,0.68141,0.41571,0.82403,0.00116647,0.00116647,0.00116647
137,237.074,0.70692,0.49239,0.88178,0.96483,0.95677,0.98045,0.80576,0.67492,0.4136,0.82866,0.00116585,0.00116585,0.00116585
138,238.708,0.724,0.49652,0.8646,0.95516,0.95449,0.98439,0.79928,0.7256,0.42988,0.84921,0.00116523,0.00116523,0.00116523
139,240.294,0.70327,0.50509,0.87296,0.97326,0.93953,0.98324,0.80635,0.73195,0.42575,0.85299,0.00116461,0.00116461,0.00116461
140,241.869,0.68784,0.48697,0.8769,0.95665,0.95074,0.9867,0.79353,0.73712,0.43503,0.84673,0.00116399,0.00116399,0.00116399
141,243.455,0.68819,0.48341,0.86749,0.93614,0.95519,0.9814,0.79039,0.70877,0.46263,0.83872,0.00116337,0.00116337,0.00116337
142,245.032,0.71113,0.48544,0.88899,0.95168,0.94482,0.97497,0.79477,0.71271,0.44623,0.84267,0.00116276,0.00116276,0.00116276
143,246.611,0.68556,0.48469,0.87562,0.98394,0.93726,0.98396,0.803,0.70595,0.43238,0.84495,0.00116214,0.00116214,0.00116214
144,248.184,0.71335,0.49786,0.88405,0.96616,0.96759,0.98512,0.77996,0.73031,0.42539,0.85452,0.00116152,0.00116152,0.00116152
145,249.755,0.70588,0.48541,0.86531,0.97701,0.96538,0.98238,0.79281,0.7116,0.42702,0.85376,0.0011609,0.0011609,0.0011609
146,251.335,0.68365,0.46682,0.8724,0.96694,0.95373,0.98536,0.79622,0.72703,0.40791,0.84908,0.00116028,0.00116028,0.00116028
147,252.981,0.70402,0.4846,0.87165,0.95874,0.95991,0.98621,0.78897,0.73082,0.41092,0.84624,0.00115966,0.00115966,0.00115966
148,254.566,0.68593,0.484,0.8714,0.9622,0.96462,0.98803,0.79962,0.71252,0.41331,0.8403,0.00115904,0.00115904,0.00115904
149,256.138,0.71052,0.48512,0.88062,0.9695,0.95902,0.98702,0.79577,0.71686,0.4186,0.84304,0.00115843,0.00115843,0.00115843
150,257.724,0.69159,0.4796,0.87943,0.94747,0.98308,0.98792,0.80045,0.72253,0.43362,0.84688,0.00115781,0.00115781,0.00115781
151,259.317,0.73799,0.50475,0.88443,0.94689,0.95918,0.98202,0.79336,0.7085,0.42873,0.84491,0.00115719,0.00115719,0.00115719
152,260.963,0.72547,0.48283,0.8745,0.92899,0.95991,0.97839,0.78705,0.71997,0.42275,0.84797,0.00115657,0.00115657,0.00115657
153,262.535,0.72289,0.48834,0.87007,0.94993,0.9542,0.97845,0.79588,0.72515,0.43447,0.86036,0.00115595,0.00115595,0.00115595
154,264.141,0.72207,0.47197,0.87542,0.96791,0.96729,0.98463,0.79974,0.71545,0.42072,0.85216,0.00115533,0.00115533,0.00115533
155,265.886,0.71531,0.47996,0.87209,0.96694,0.95656,0.98269,0.79895,0.72428,0.42221,0.8482,0.00115471,0.00115471,0.00115471
156,267.606,0.68515,0.46421,0.8744,0.9519,0.97443,0.98848,0.80244,0.70191,0.40959,0.84132,0.00115409,0.00115409,0.00115409
157,269.287,0.69311,0.46714,0.87223,0.94089,0.97107,0.98777,0.80151,0.71691,0.41431,0.84137,0.00115348,0.00115348,0.00115348
158,270.955,0.67958,0.47664,0.87017,0.9503,0.95455,0.98142,0.79517,0.69772,0.41413,0.84616,0.00115286,0.00115286,0.00115286
159,272.629,0.68622,0.47379,0.87574,0.95233,0.95044,0.98633,0.80161,0.70782,0.41932,0.84404,0.00115224,0.00115224,0.00115224
160,274.301,0.69211,0.46923,0.8766,0.96977,0.95603,0.9879,0.80149,0.71879,0.40806,0.84876,0.00115162,0.00115162,0.00115162
161,275.981,0.69791,0.4684,0.8787,0.95018,0.96698,0.9859,0.79551,0.71522,0.41537,0.84642,0.001151,0.001151,0.001151
162,277.666,0.67377,0.4595,0.87857,0.94422,0.97206,0.98334,0.80011,0.70487,0.41236,0.84926,0.00115038,0.00115038,0.00115038
163,279.476,0.66068,0.45827,0.87656,0.96912,0.97406,0.98788,0.80648,0.70052,0.40053,0.83989,0.00114976,0.00114976,0.00114976
164,281.369,0.70118,0.46665,0.88176,0.93075,0.98124,0.98826,0.80201,0.72638,0.40776,0.84156,0.00114914,0.00114914,0.00114914
165,283.165,0.68508,0.48266,0.88535,0.93352,0.97947,0.98349,0.80878,0.70319,0.40471,0.83712,0.00114853,0.00114853,0.00114853
166,284.963,0.68883,0.47066,0.8665,0.9441,0.9745,0.9856,0.81127,0.68247,0.4067,0.83568,0.00114791,0.00114791,0.00114791
167,286.673,0.67638,0.47843,0.87144,0.95823,0.96855,0.98583,0.80018,0.7116,0.41237,0.85412,0.00114729,0.00114729,0.00114729
168,288.286,0.66954,0.48596,0.87495,0.95784,0.9703,0.9883,0.79076,0.72964,0.42447,0.85333,0.00114667,0.00114667,0.00114667
169,289.88,0.67958,0.46068,0.87894,0.9672,0.95283,0.98783,0.81357,0.70079,0.40595,0.84629,0.00114605,0.00114605,0.00114605
170,291.472,0.69577,0.46492,0.86554,0.96227,0.94984,0.98494,0.80538,0.69994,0.41275,0.84517,0.00114543,0.00114543,0.00114543
171,293.067,0.6852,0.47649,0.87377,0.97207,0.94891,0.98308,0.80777,0.69567,0.40795,0.83943,0.00114481,0.00114481,0.00114481
172,294.652,0.69215,0.47944,0.8743,0.96923,0.9718,0.98679,0.80695,0.68715,0.40268,0.83658,0.00114419,0.00114419,0.00114419
173,296.23,0.69969,0.47318,0.87302,0.96041,0.96376,0.98215,0.80564,0.71171,0.39733,0.84447,0.00114357,0.00114357,0.00114357
174,297.819,0.68767,0.47219,0.86905,0.93678,0.96462,0.98008,0.79912,0.70873,0.40971,0.84534,0.00114296,0.00114296,0.00114296
175,299.398,0.67582,0.464,0.88346,0.93451,0.97642,0.98315,0.79204,0.71942,0.41837,0.84601,0.00114234,0.00114234,0.00114234
176,301.135,0.68584,0.48034,0.87042,0.9187,0.97877,0.98611,0.8053,0.68934,0.4107,0.84222,0.00114172,0.00114172,0.00114172
177,302.756,0.68636,0.48199,0.87678,0.94119,0.97484,0.98736,0.79028,0.72554,0.42143,0.85046,0.0011411,0.0011411,0.0011411
178,304.337,0.68635,0.47115,0.8866,0.96534,0.96698,0.98901,0.81461,0.69969,0.39672,0.84389,0.00114048,0.00114048,0.00114048
179,305.918,0.63844,0.447,0.85245,0.97214,0.95423,0.98701,0.79845,0.70955,0.41911,0.84415,0.00113986,0.00113986,0.00113986
180,307.498,0.66237,0.43688,0.86411,0.95867,0.93931,0.96421,0.77799,0.71085,0.49481,0.8396,0.00113924,0.00113924,0.00113924
181,309.085,0.68201,0.47902,0.86664,0.91688,0.95755,0.97685,0.7929,0.7078,0.45438,0.8457,0.00113863,0.00113863,0.00113863
182,310.674,0.66297,0.47002,0.86769,0.96829,0.95755,0.98838,0.80061,0.71581,0.40309,0.86158,0.00113801,0.00113801,0.00113801
183,312.248,0.67566,0.46309,0.85874,0.9618,0.97174,0.98648,0.81429,0.69434,0.40247,0.83799,0.00113739,0.00113739,0.00113739
184,313.839,0.6888,0.47193,0.86621,0.96444,0.97642,0.98733,0.81759,0.67894,0.38708,0.83487,0.00113677,0.00113677,0.00113677
185,315.449,0.71327,0.46854,0.87708,0.9607,0.96934,0.98751,0.80231,0.70574,0.39456,0.83434,0.00113615,0.00113615,0.00113615
